customer_id,age,tenure_months,monthly_logins,weekly_active_days,avg_session_time,features_used,usage_growth_rate,last_login_days_ago,monthly_fee,total_revenue,payment_failures,support_tickets,avg_resolution_time,csat_score,escalations,email_open_rate,marketing_click_rate,nps_score,referral_count,churn,tenure_segment,gender_Male,country_Bangladesh,country_Canada,country_Germany,country_India,country_UK,country_USA,city_Delhi,city_Dhaka,city_London,city_New York,city_Sydney,city_Toronto,customer_segment_Individual,customer_segment_SME,signup_channel_Referral,signup_channel_Web,contract_type_Quarterly,contract_type_Yearly,payment_method_Card,payment_method_PayPal,discount_applied_Yes,price_increase_last_3m_Yes,complaint_type_Service,complaint_type_Technical,survey_response_Satisfied,survey_response_Unsatisfied
CUST_04513,24,30,15,1,23.74481516899625,2,-0.01,2,10,300,0,2,37.08229633134992,4.0,0,0.84,0.46,-2,2,0,24+ months,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,False
CUST_04514,65,24,30,7,5.299152625662467,4,0.03,13,10,240,1,1,25.78440132385256,4.0,0,0.27,0.45,40,1,0,12-24 months,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,False
CUST_04515,38,28,2,2,9.059842440115553,2,-0.04,0,10,280,0,0,22.56183165588872,4.0,0,0.78,0.1,-29,0,0,24+ months,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
CUST_04516,36,46,23,3,11.240982613517511,4,-0.13,0,20,920,1,1,11.716178314646402,4.0,1,0.3,0.17,-60,0,0,24+ months,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,False,False,False,True,False
CUST_04517,42,3,24,1,18.99833183588583,7,-0.16,0,30,90,0,1,28.790726835391677,4.0,1,0.7,0.44,-4,4,1,0-6 months,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
CUST_04518,64,53,25,0,11.624513885427268,6,-0.14,5,50,2650,0,2,36.57158352370593,4.0,1,0.77,0.49,26,3,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,True,False
CUST_04519,39,50,8,6,11.20544995041158,4,-0.17,1,30,1500,1,0,8.777524948124421,4.0,0,0.8,0.46,36,2,0,24+ months,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
CUST_04520,28,54,19,3,19.62874602398396,5,0.16,14,50,2700,0,3,19.205812464675372,4.0,1,0.85,0.25,26,1,0,24+ months,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False
CUST_04521,50,10,7,0,23.22180865131456,6,0.12,32,30,300,0,1,12.991715364903609,5.0,1,0.66,0.3,22,0,1,6-12 months,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False
CUST_04522,49,6,31,2,12.936304269234526,8,-0.02,6,20,120,2,2,30.715210084107596,4.0,0,0.45,0.42,-3,1,0,0-6 months,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
CUST_04523,38,34,9,2,8.026785154363608,7,-0.34,9,30,1020,2,0,22.268722849267224,4.0,0,0.29,0.43,-26,1,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False
CUST_04524,56,31,20,3,25.17178056158605,5,-0.07,4,20,620,0,0,29.548358512831587,4.0,0,0.18,0.41,22,1,0,24+ months,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,False
CUST_04525,37,52,40,6,13.971725681878867,2,0.11,5,50,2600,1,1,31.285170268795014,3.0,0,0.82,0.49,6,0,0,24+ months,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,False
CUST_04526,25,43,31,5,17.929363779457997,6,0.02,9,50,2150,0,2,24.099562156506835,5.0,0,0.27,0.13,100,1,0,24+ months,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False,True,True,False
CUST_04527,59,50,2,4,11.696675418576294,7,-0.12,7,50,2500,1,2,20.87319034375958,3.0,0,0.69,0.02,59,1,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
CUST_04528,54,46,16,7,12.30769496181841,5,-0.04,3,20,920,1,1,21.75575681790632,4.0,1,0.71,0.18,39,0,0,24+ months,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False
CUST_04529,26,58,20,1,11.694963310723296,9,0.14,2,20,1160,1,2,15.244646792663094,3.0,0,0.41,0.17,21,2,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False
CUST_04530,42,52,18,1,20.83830262756116,2,0.31,9,10,520,0,0,50.234044888125766,4.0,0,0.62,0.1,-28,2,0,24+ months,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
CUST_04531,42,13,23,4,23.325321880067197,1,0.18,24,30,390,0,0,23.016541861236888,3.0,0,0.2,0.39,19,2,0,12-24 months,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True
CUST_04532,50,59,26,6,11.408925879693234,3,-0.03,0,30,1770,2,1,36.18614143811661,4.0,0,0.41,0.08,-18,2,0,24+ months,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,False,False,False,True,False,True
CUST_04533,19,39,38,0,12.26017302426893,2,-0.14,0,10,390,0,1,34.791119812255424,3.0,0,0.39,0.47,37,1,0,24+ months,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True
CUST_04534,36,53,15,5,23.608689726317717,3,-0.07,2,20,1060,1,1,41.9221491039516,2.0,0,0.54,0.2,31,1,0,24+ months,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False
CUST_04535,63,58,27,7,28.292941979389298,8,0.21,11,10,580,0,3,29.31302294418909,3.0,0,0.48,0.28,28,2,0,24+ months,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,True,False
CUST_04536,37,20,18,5,18.9924649984384,7,-0.0,0,30,600,0,2,18.562783354793677,3.0,0,0.2,0.3,-21,1,0,12-24 months,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST_04537,59,32,35,2,17.435987572315252,1,-0.34,22,10,320,0,1,29.98117426610968,3.0,0,0.5,0.32,-95,0,0,24+ months,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False
CUST_04538,58,10,23,3,28.49115009483273,5,-0.27,4,30,300,0,1,29.844091717250446,5.0,0,0.11,0.02,28,1,0,6-12 months,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False
CUST_04539,59,26,20,1,16.735033841934804,4,-0.13,1,30,780,1,0,15.265029127195724,4.0,0,0.45,0.43,-64,0,0,24+ months,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False
CUST_04540,46,19,17,1,16.748576109184327,4,-0.42,11,20,380,0,1,21.3517371863954,4.0,0,0.23,0.34,55,1,0,12-24 months,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
CUST_04541,23,29,11,3,11.73797140595216,4,0.15,38,10,290,1,1,31.430322954822792,4.0,0,0.21,0.21,-40,1,0,24+ months,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False
CUST_04542,34,13,28,3,19.90893406273121,5,0.36,13,10,130,0,2,24.663350172548643,1.0,2,0.1,0.11,14,0,0,12-24 months,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,False,False,True,False,False
CUST_04543,42,54,11,1,10.653041366983189,7,0.16,5,20,1080,2,2,27.183900915960184,3.0,0,0.9,0.04,11,2,1,24+ months,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True
CUST_04544,55,34,1,1,12.06611227416814,4,0.17,24,30,1020,0,2,47.38660229937694,3.0,0,0.53,0.11,30,0,0,24+ months,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False
CUST_04545,21,20,10,1,13.107675845789108,3,0.16,4,10,200,0,3,29.95863294021629,4.0,0,0.49,0.31,47,0,0,12-24 months,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,True,False,True,False,True
CUST_04546,47,44,21,3,19.076792439915344,6,-0.17,1,30,1320,0,0,24.057035590564897,3.0,2,0.3,0.06,83,2,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,True,True,False
CUST_04547,37,40,7,5,12.986498170764811,9,-0.01,38,50,2000,0,1,25.291079011484104,3.0,0,0.69,0.26,28,0,1,24+ months,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
CUST_04548,20,18,11,0,21.277386254113324,6,0.02,12,70,1260,1,0,19.0936446343382,3.0,1,0.58,0.12,27,0,0,12-24 months,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,True,True,False
CUST_04549,40,57,1,1,8.273241228865153,4,0.28,2,50,2850,0,0,13.11287562474091,4.0,0,0.74,0.21,56,1,0,24+ months,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False,True
CUST_04550,68,34,11,6,12.67007911505365,3,-0.08,9,10,340,3,0,20.67405919160653,5.0,0,0.84,0.23,-24,1,0,24+ months,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False
CUST_04551,35,48,37,7,15.8366312348416,3,0.12,10,100,4800,0,2,27.69002060727087,4.0,1,0.53,0.32,7,0,0,24+ months,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,True,False,False,True,False
CUST_04552,43,8,13,6,16.33836542049304,4,-0.09,5,100,800,1,0,23.76938912888233,4.0,0,0.21,0.04,39,0,0,6-12 months,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False
CUST_04553,73,16,18,0,20.19954028087946,8,-0.16,12,30,480,0,1,1.0,1.0,0,0.65,0.34,34,0,0,12-24 months,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
CUST_04554,53,40,42,1,8.737877438626489,3,-0.15,4,30,1200,0,2,35.32669774053932,2.0,0,0.89,0.1,48,2,0,24+ months,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False
CUST_04555,25,23,23,3,15.403212422863136,8,-0.23,5,20,460,0,0,47.43419314316222,4.0,1,0.31,0.08,-19,1,0,12-24 months,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
CUST_04556,34,32,22,4,8.288945044961043,3,0.0,54,20,640,0,1,7.731216300986546,4.0,0,0.82,0.39,-3,0,0,24+ months,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,True
CUST_04557,48,13,10,0,19.516173246351315,5,0.14,38,20,260,0,1,18.038587291713085,4.0,0,0.61,0.49,36,0,1,12-24 months,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True
CUST_04558,54,26,22,6,11.834507757732773,5,0.4,1,30,780,0,1,28.39333128180948,4.0,2,0.55,0.08,36,2,0,24+ months,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,True,False,False
CUST_04559,62,38,37,6,20.78937783165605,2,0.13,8,70,2660,2,0,24.69089433194847,4.0,1,0.15,0.24,77,0,1,24+ months,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
CUST_04560,74,1,7,7,15.152965922036158,8,-0.11,2,30,30,0,1,17.36600135113867,5.0,0,0.45,0.26,-54,1,0,0-6 months,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
CUST_04561,50,2,18,4,15.868556301966784,6,0.18,3,30,60,1,3,23.400938459361143,4.0,0,0.45,0.08,50,2,0,0-6 months,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,True,False,True,True,False
CUST_04562,44,39,8,1,33.599906929518866,4,0.14,11,70,2730,1,1,26.74020775821933,4.0,0,0.8,0.01,3,0,0,24+ months,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
CUST_04563,62,13,36,6,22.07339303829809,4,-0.0,13,20,260,0,2,22.364410912670618,3.0,0,0.6,0.43,46,0,0,12-24 months,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,False
CUST_04564,21,27,8,1,19.830684005858707,9,-0.14,3,50,1350,0,0,20.210627436664176,5.0,0,0.77,0.24,7,1,0,24+ months,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True
CUST_04565,39,4,12,5,15.111233442168295,4,-0.24,8,30,120,1,0,43.33215522220939,5.0,0,0.42,0.1,15,0,0,0-6 months,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False
CUST_04566,43,41,8,3,12.580299283783411,1,-0.1,10,50,2050,1,2,24.694802182580048,4.0,0,0.74,0.18,-42,0,0,24+ months,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,True
CUST_04567,49,51,6,4,11.721880196919772,5,0.03,7,10,510,0,1,24.74096901862356,2.0,0,0.13,0.22,31,1,0,24+ months,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
CUST_04568,41,20,20,4,24.770665692925583,6,0.23,0,20,400,2,1,19.410430604340974,3.0,0,0.49,0.4,22,0,0,12-24 months,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False
CUST_04569,63,3,16,1,10.848500910824754,11,-0.1,1,50,150,3,2,23.59771221674989,4.0,1,0.57,0.39,-7,1,0,0-6 months,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,False,False
CUST_04570,52,23,23,7,19.0404841973724,5,0.04,1,30,690,0,2,34.46076012820916,5.0,0,0.11,0.22,4,1,0,12-24 months,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,False
CUST_04571,54,2,26,6,11.154209661096615,7,0.1,4,20,40,0,0,17.612820029843185,2.0,0,0.11,0.18,3,1,1,0-6 months,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False
CUST_04572,49,16,3,2,9.059087647887823,3,-0.08,5,50,800,0,2,27.42604260307091,5.0,0,0.84,0.4,23,0,0,12-24 months,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False
CUST_04573,24,10,23,6,12.287177662101604,6,-0.17,3,30,300,1,1,7.748554693909952,3.0,1,0.84,0.22,34,1,0,6-12 months,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False
CUST_04574,50,28,10,6,20.120625973309995,5,0.02,8,30,840,1,2,23.441366004956148,5.0,0,0.85,0.2,30,0,0,24+ months,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,True,True,False
CUST_04575,48,44,21,5,22.58133131829061,5,-0.14,1,50,2200,1,1,26.577563939209668,5.0,0,0.25,0.38,-13,0,0,24+ months,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,True,True,False
CUST_04576,72,18,23,6,16.745778197317694,3,-0.21,46,20,360,0,0,8.16781435057009,2.0,0,0.87,0.15,77,0,0,12-24 months,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False
CUST_04577,29,2,17,2,14.29354363135613,8,0.25,5,20,40,0,2,24.41065270378644,5.0,0,0.7,0.43,17,0,1,0-6 months,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True
CUST_04578,28,14,33,4,19.158322182288067,6,-0.07,0,70,980,1,1,26.74725561948229,4.0,0,0.46,0.31,-50,1,0,12-24 months,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True
CUST_04579,41,44,5,6,14.006208295667268,4,0.09,13,50,2200,0,2,19.60853393969323,4.0,0,0.49,0.22,79,0,0,24+ months,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,True,False,True,False,True
CUST_04580,25,20,8,4,12.567444960946949,6,0.06,2,10,200,1,1,12.167050732543366,2.0,1,0.36,0.32,-7,3,0,12-24 months,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
CUST_04581,49,56,22,6,8.961784851646065,4,-0.16,0,10,560,0,2,36.75131019682449,4.0,0,0.81,0.13,6,2,0,24+ months,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
CUST_04582,74,56,41,0,22.85309035755308,4,0.06,2,50,2800,0,2,26.34156854777598,3.0,0,0.62,0.44,34,0,0,24+ months,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True,False
CUST_04583,55,56,10,1,11.546035078946767,8,0.07,0,30,1680,0,0,27.091757316996663,2.0,0,0.74,0.07,-16,1,1,24+ months,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,False,True
CUST_04584,39,40,19,2,8.535269086641375,4,0.04,6,50,2000,1,1,28.61814478679939,3.0,0,0.14,0.13,-20,1,1,24+ months,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False
CUST_04585,51,23,31,3,13.74308561411749,4,0.02,1,30,690,0,1,24.068875268913686,4.0,0,0.19,0.27,13,0,0,12-24 months,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,True,False
CUST_04586,36,54,29,7,21.406185386884488,6,0.1,20,50,2700,0,1,7.61745659883514,5.0,0,0.6,0.36,-18,1,0,24+ months,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False
CUST_04587,69,7,26,0,20.318090489643996,6,0.09,13,70,490,0,0,18.96121471895049,3.0,0,0.12,0.12,68,2,0,6-12 months,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,True,True,True,False,False,False
CUST_04588,37,45,12,2,13.931571467711231,8,0.11,21,20,900,1,0,14.7274421047148,4.0,0,0.8,0.49,-2,0,0,24+ months,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,True,True,False
CUST_04589,73,47,19,1,12.104684321270833,4,-0.16,3,100,4700,0,0,21.17359242031675,3.0,1,0.61,0.24,72,0,0,24+ months,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
CUST_04590,31,14,20,1,30.75849529093354,4,-0.24,19,30,420,0,1,19.906776869412287,4.0,0,0.13,0.35,-55,1,0,12-24 months,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False
CUST_04591,50,37,30,5,9.908806238192325,4,-0.06,17,20,740,1,0,22.9155914964372,5.0,0,0.72,0.24,11,0,0,24+ months,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,True,False
CUST_04592,27,8,18,1,15.357803440380271,10,0.0,0,50,400,0,0,22.31777772225936,2.0,0,0.59,0.18,43,1,0,6-12 months,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True
CUST_04593,33,50,33,2,10.72366711330804,2,0.14,10,50,2500,0,1,13.65756457703228,5.0,0,0.86,0.22,19,1,0,24+ months,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False
CUST_04594,21,5,19,1,21.33806982956637,2,0.31,21,30,150,0,2,25.78053792763879,4.0,1,0.31,0.49,16,1,0,0-6 months,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False
CUST_04595,44,23,21,6,21.50766743649721,4,-0.09,15,50,1150,1,0,22.150401265533013,4.0,0,0.23,0.12,28,1,0,12-24 months,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False
CUST_04596,45,41,18,5,8.056281036510448,3,0.2,12,70,2870,1,2,20.58875622788816,2.0,3,0.47,0.43,70,2,1,24+ months,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
CUST_04597,60,10,18,3,16.77091752488063,7,0.03,6,10,100,1,0,22.65461920281775,4.0,0,0.49,0.14,-31,1,0,6-12 months,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False
CUST_04598,33,49,19,6,1.0,5,-0.07,27,70,3430,0,1,15.896872454219755,5.0,0,0.14,0.49,-12,1,0,24+ months,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,True,False
CUST_04599,69,27,20,5,16.123732672184655,8,0.08,20,20,540,1,3,25.6457071282115,4.0,0,0.36,0.31,-22,1,0,24+ months,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
CUST_04600,50,57,3,1,1.0,4,0.08,9,30,1710,0,2,25.73253989199493,5.0,1,0.32,0.31,14,2,0,24+ months,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,True,False,False,True
CUST_04601,65,35,17,0,17.58550569595002,2,0.06,0,10,350,1,0,27.544323720571185,2.0,0,0.59,0.23,35,0,1,24+ months,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,False,False
CUST_04602,36,1,36,5,13.1339130638063,6,0.23,19,20,20,1,0,32.68145494480104,3.0,0,0.71,0.36,35,2,0,0-6 months,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,True,False,True,True,False
CUST_04603,38,7,1,3,5.397275170858617,2,-0.07,24,50,350,1,0,34.10437895927592,4.0,0,0.3,0.06,31,1,0,6-12 months,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False
CUST_04604,39,47,17,6,18.973072586431105,7,0.07,0,20,940,2,4,36.78619828497021,4.0,0,0.69,0.23,49,0,0,24+ months,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True
CUST_04605,26,51,14,0,15.53953126813775,3,-0.24,8,20,1020,0,3,27.55273752958296,1.0,0,0.41,0.27,24,0,0,24+ months,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False
CUST_04606,26,8,23,5,8.786604433016102,5,-0.21,1,10,80,0,0,28.933412436209355,5.0,0,0.63,0.4,55,0,0,6-12 months,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,True,True,False
CUST_04607,26,11,25,5,20.267614648558656,5,0.01,6,50,550,2,0,6.778493348735328,5.0,0,0.58,0.44,3,0,1,6-12 months,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,True,False,False,False,True,False
CUST_04608,44,34,21,0,14.611703446224446,5,-0.1,4,10,340,0,0,17.847451453334646,4.0,0,0.74,0.48,16,0,0,24+ months,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,True,True,False
CUST_04609,34,52,0,6,17.986103757116844,4,0.21,6,20,1040,0,0,7.708836932397848,3.0,0,0.61,0.43,-23,0,0,24+ months,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,True,True,False
CUST_04610,61,28,0,7,12.892699359946429,2,0.14,5,20,560,0,1,10.509455360965765,3.0,0,0.25,0.29,-40,1,0,24+ months,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False
CUST_04611,74,34,0,4,14.0276661972518,7,0.09,29,30,1020,2,3,11.678714484176387,1.0,0,0.73,0.05,48,0,1,24+ months,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,True
CUST_04612,62,43,18,4,26.02858861506389,5,0.0,18,30,1290,0,1,27.32494668149421,3.0,0,0.65,0.37,-45,1,0,24+ months,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,True,False
CUST_04613,25,20,3,1,11.104112483385652,4,-0.13,8,20,400,0,2,12.43677948254907,2.0,0,0.42,0.04,16,1,0,12-24 months,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False
CUST_04614,33,28,0,3,17.096536262788465,5,-0.43,4,10,280,0,1,6.724146834481712,5.0,0,0.11,0.46,-100,2,0,24+ months,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,False,True
CUST_04615,35,49,10,6,17.15926738521808,7,-0.1,2,30,1470,0,0,29.56826114220476,3.0,0,0.56,0.46,-59,1,0,24+ months,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,True,False,True
CUST_04616,50,42,13,2,6.989802407642975,3,0.07,3,30,1260,0,1,16.939648504403564,3.0,0,0.54,0.03,-34,1,0,24+ months,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,True,False
CUST_04617,18,37,19,7,17.232953063474323,4,-0.15,0,10,370,0,1,20.501448562960014,4.0,1,0.68,0.34,30,2,0,24+ months,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
CUST_04618,29,3,20,4,3.8900412212666993,3,0.23,1,20,60,1,1,13.913491302078649,3.0,0,0.16,0.23,-34,2,1,0-6 months,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False
CUST_04619,23,9,20,3,29.28941182200312,10,0.04,0,100,900,0,2,18.136666624897877,4.0,0,0.44,0.47,66,1,0,6-12 months,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,True,False,True,True,False
